,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,91.9,.602,11.6,25.0,.205,127.4
1,LAC,91.9,.655,8.5,31.6,.161,139.3
