,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,91.4,.406,12.3,36.7,.294,102.8
1,ORL,91.4,.506,11.2,28.6,.226,113.8
