,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,98.5,.651,11.5,36.6,.140,136.0
1,CHO,98.5,.582,9.0,20.9,.163,123.8
