,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,101.3,.385,15.0,16.7,.172,80.9
1,HOU,101.3,.409,13.6,26.3,.183,91.8
