,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,32:05,.658,.658,.842,.000,0.0,18.7,9.4,43.3,4.3,2.5,5.0,24.8,143,94,19.1
1,Klay Thompson,29:55,.669,.658,.368,.053,3.4,16.7,10.1,10.6,0.0,0.0,4.9,27.2,130,106,4.4
2,Andrew Wiggins,28:08,.751,.750,.300,.300,0.0,7.1,3.6,0.0,1.6,0.0,8.1,17.4,131,105,1.9
3,Jonathan Kuminga,27:06,.554,.450,.100,.600,3.8,3.7,3.7,0.0,0.0,3.0,19.2,23.0,95,107,-9.4
4,Draymond Green,23:29,.857,.857,.571,.000,8.7,34.1,21.5,43.3,1.9,3.4,12.5,13.6,174,95,17.2
5,Brandin Podziemski,24:55,.556,.556,.333,.000,0.0,16.1,8.1,14.3,1.8,0.0,30.8,20.8,83,102,-5.5
6,Lester Quinones,16:17,.000,.000,.667,.000,0.0,12.3,6.2,12.3,2.8,0.0,25.0,9.8,36,101,-10.1
7,Gary Payton II,15:21,1.127,1.125,.250,.500,6.7,6.5,6.6,17.6,0.0,0.0,17.0,15.3,185,108,10.9
8,Dario Šarić,11:36,.000,.000,.667,.000,0.0,25.9,13.1,8.6,0.0,0.0,0.0,10.3,27,104,-15.0
9,Kevon Looney,10:59,.000,.000,.000,.000,9.3,27.3,18.4,18.2,0.0,0.0,0.0,7.3,90,104,-5.2
10,Trayce Jackson-Davis,9:13,.887,1.000,.000,1.250,33.2,10.8,21.9,19.2,0.0,8.7,0.0,26.8,190,101,24.4
11,Moses Moody,8:40,.000,.000,.375,.000,23.6,23.1,23.3,0.0,0.0,0.0,0.0,36.8,24,105,-39.4
12,Gui Santos,2:16,.750,.750,1.000,.000,45.1,44.1,44.6,0.0,20.1,0.0,0.0,35.2,154,54,47.9
