,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,100.8,.570,6.1,25.5,.140,127.0
1,TOR,100.8,.678,12.5,23.7,.195,133.9
