,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Josh Hart,41:42,.707,.700,.500,.300,5.8,19.7,12.3,23.0,0.0,0.0,20.9,16.2,131,141,4.4
1,Jalen Brunson,37:34,.615,.560,.360,.240,3.2,7.3,5.1,53.1,1.6,0.0,12.6,39.6,130,141,12.6
2,Precious Achiuwa,34:22,.500,.500,.250,.000,14.0,20.0,16.8,4.4,0.0,3.0,11.1,12.3,117,139,-4.0
3,Donte DiVincenzo,31:44,.500,.500,.667,.000,7.6,8.6,8.1,0.0,0.0,3.3,0.0,17.8,124,142,-2.9
4,Isaiah Hartenstein,24:08,1.087,1.000,.000,4.000,24.9,11.4,18.6,22.7,0.0,4.3,42.0,9.3,160,140,5.5
5,Alec Burks,18:55,.318,.318,.636,.000,0.0,21.7,10.1,0.0,0.0,0.0,8.3,29.8,69,141,-19.6
6,Bojan Bogdanović,18:32,.481,.357,.571,.429,0.0,0.0,0.0,0.0,0.0,0.0,10.7,23.7,101,146,-12.0
7,Miles McBride,16:22,.786,.786,.286,.000,7.3,16.8,11.7,13.1,0.0,0.0,12.5,23.0,140,142,6.7
8,Jericho Sims,14:23,,,,,0.0,19.1,8.9,0.0,0.0,0.0,,0.0,0,142,-5.0
9,DaQuan Jeffries,1:09,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0,147,-51.0
10,Jacob Toppin,1:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,147,-7.6
11,Julius Randle,Did Not Dress,,,,,,,,,,,,,,,
