,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,101.6,.543,10.6,17.8,.163,113.2
1,PHO,101.6,.614,17.5,17.1,.145,112.2
