,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Luka Dončić,35:34,6,15,.400,4,10,.400,3,5,.600,0,8,8,3,1,0,3,3,19,11.4,+17
1,Kyrie Irving,34:37,10,17,.588,2,3,.667,1,1,1.000,1,4,5,8,2,1,1,4,23,22.7,+15
2,Josh Green,31:36,6,9,.667,4,7,.571,4,4,1.000,1,5,6,4,2,0,1,0,20,22.1,+15
3,Maxi Kleber,27:30,6,8,.750,2,4,.500,0,0,,2,2,4,5,0,1,1,0,14,16.0,+12
4,Derrick Jones Jr.,14:30,2,7,.286,0,4,.000,1,2,.500,0,2,2,1,0,0,0,1,5,1.4,+4
5,Grant Williams,28:17,3,5,.600,2,3,.667,6,7,.857,1,6,7,2,0,1,1,3,14,13.7,+12
6,Tim Hardaway Jr.,21:44,0,8,.000,0,5,.000,0,0,,0,2,2,0,0,1,0,2,0,-5.1,0
7,Dwight Powell,15:49,0,1,.000,0,0,,0,0,,2,5,7,1,0,0,1,3,0,0.7,+4
8,Jaden Hardy,14:39,6,10,.600,3,6,.500,2,2,1.000,0,1,1,0,0,0,1,0,17,11.7,+3
9,A.J. Lawson,4:41,3,3,1.000,0,0,,0,2,.000,0,0,0,0,0,0,0,0,6,4.3,0
10,Richaun Holmes,4:41,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.7,0
11,Olivier-Maxence Prosper,3:11,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0.3,-1
12,Brandon Williams,3:11,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,0.0,-1
13,Seth Curry,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
