,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,95.4,.580,8.5,18.6,.195,123.7
1,PHI,95.4,.473,9.8,30.8,.151,106.9
