,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,105.1,.559,11.4,15.2,.161,113.2
1,HOU,105.1,.655,14.8,24.2,.241,128.4
