,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Mikal Bridges,29:00,4,11,.364,2,5,.400,3,3,1.000,2,1,3,2,0,0,4,0,13,6.0,-24
1,Cameron Johnson,26:24,6,12,.500,5,9,.556,0,0,,0,4,4,2,1,0,1,2,17,12.8,-16
2,Nic Claxton,22:38,4,7,.571,0,0,,0,0,,0,3,3,1,0,2,0,1,8,7.3,-19
3,Spencer Dinwiddie,21:17,0,6,.000,0,4,.000,0,0,,0,0,0,5,0,0,1,1,0,-2.1,-25
4,Dorian Finney-Smith,20:06,1,6,.167,1,4,.250,0,0,,1,3,4,1,2,0,0,1,3,3.1,-17
5,Royce O'Neale,27:54,0,6,.000,0,5,.000,0,0,,4,4,8,5,1,0,3,3,0,0.1,-10
6,Cam Thomas,20:18,0,11,.000,0,4,.000,0,0,,1,1,2,0,1,0,1,0,0,-6.7,-14
7,Dennis Smith Jr.,19:52,3,7,.429,2,4,.500,1,2,.500,0,1,1,4,1,0,1,1,9,7.6,-5
8,Day'Ron Sharpe,17:04,6,9,.667,0,0,,0,0,,3,6,9,2,0,1,1,0,12,13.1,-8
9,Jalen Wilson,12:00,4,8,.500,0,2,.000,0,0,,4,0,4,2,1,0,0,0,8,9.2,0
10,Harry Giles,8:18,3,6,.500,0,2,.000,0,2,.000,1,2,3,1,0,1,0,2,6,4.1,0
11,Armoni Brooks,8:18,2,5,.400,1,4,.250,0,0,,1,0,1,0,0,0,0,1,5,2.6,0
12,Trendon Watford,6:51,2,4,.500,0,0,,0,1,.000,1,0,1,1,0,0,0,1,4,2.6,+3
