,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,90.8,.413,10.6,33.3,.041,93.6
1,NOP,90.8,.557,14.3,40.5,.159,123.4
