,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,DeMar DeRozan,44:29,.545,.500,.167,.333,4.6,7.9,6.1,16.6,4.6,2.0,6.8,29.3,117,113,7.2
1,Coby White,43:15,.689,.667,.167,.111,0.0,5.4,2.5,14.3,2.4,0.0,9.6,21.3,131,120,3.4
2,Nikola Vučević,42:01,.714,.684,.211,.158,12.1,16.8,14.3,11.2,0.0,0.0,9.0,23.5,141,122,5.9
3,Alex Caruso,40:45,.845,.813,.625,.250,0.0,14.5,6.7,24.5,6.3,0.0,25.3,12.9,137,109,10.8
4,Javonte Green,37:47,.393,.393,.429,.000,10.8,12.5,11.6,3.3,2.7,0.0,6.7,17.5,95,117,-7.5
5,Dalen Terry,24:27,.403,.429,.286,.143,12.5,19.3,15.6,5.1,2.1,7.3,11.8,15.2,95,112,-2.4
6,Torrey Craig,16:44,.333,.333,.333,.000,6.1,28.2,16.3,6.9,3.1,0.0,0.0,7.9,104,110,-6.9
7,Jevon Carter,15:31,.000,.000,.750,.000,0.0,7.6,3.5,13.9,0.0,0.0,11.1,25.6,16,124,-32.2
8,Onuralp Bitim,Did Not Play,,,,,,,,,,,,,,,
9,Henri Drell,Did Not Play,,,,,,,,,,,,,,,
10,Andrew Funk,Did Not Play,,,,,,,,,,,,,,,
11,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,
