,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,100.8,.625,20.3,32.1,.250,119.0
1,PHI,100.8,.438,5.0,27.8,.173,108.1
