,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,99.5,.472,10.4,27.5,.307,110.5
1,WAS,99.5,.472,7.5,11.8,.189,102.5
