,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,89.8,.560,14.6,15.6,.160,106.9
1,BRK,89.8,.519,13.4,13.2,.182,104.7
