,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,95.8,.621,11.0,32.5,.218,132.5
1,SAC,95.8,.529,11.6,27.5,.318,122.1
