,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,92.5,.558,8.6,24.3,.209,123.2
1,TOR,92.5,.534,12.0,28.3,.161,115.7
