,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Vince Williams Jr.,35:01,.731,.727,.364,.273,7.6,24.0,14.6,4.0,2.9,2.4,14.0,17.0,129,103,3.3
1,Luke Kennard,34:52,.515,.528,.722,.056,0.0,10.3,4.4,28.0,0.0,0.0,14.0,25.6,106,117,-3.1
2,Jaren Jackson Jr.,32:23,.579,.591,.227,.136,8.2,3.7,6.3,28.3,9.5,2.6,14.6,35.1,109,95,11.4
3,John Konchar,28:10,.466,.500,.167,.167,12.6,4.3,9.1,17.5,0.0,15.2,13.4,11.0,120,109,3.4
4,Santi Aldama,22:57,.530,.500,.444,.111,3.9,15.7,8.9,23.5,2.2,0.0,9.6,18.9,120,109,2.1
5,David Roddy,23:14,.333,.333,.000,.000,23.0,15.5,19.8,11.6,0.0,0.0,7.7,23.3,97,115,-10.3
6,GG Jackson II,21:10,.700,.700,.600,.000,0.0,28.3,12.1,6.1,2.4,4.0,0.0,9.8,150,102,3.2
7,Xavier Tillman Sr.,15:37,.167,.167,.167,.000,5.7,23.1,13.1,15.0,3.3,0.0,14.3,18.7,60,104,-14.5
8,Ziaire Williams,13:38,.694,.500,.333,1.000,6.5,8.8,7.5,17.4,0.0,0.0,31.6,19.3,114,117,-6.6
9,Jacob Gilyard,12:58,.833,.833,.667,.000,0.0,9.3,3.9,20.2,0.0,0.0,0.0,9.6,181,117,0.9
10,Jake LaRavia,Did Not Dress,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Dress,,,,,,,,,,,,,,,
