,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,93.3,.532,13.0,35.2,.074,115.7
1,TOR,93.3,.494,16.0,30.0,.278,107.1
