,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,98.5,.554,8.0,22.0,.217,123.8
1,UTA,98.5,.589,10.0,25.0,.200,125.9
