,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,97.1,.633,9.1,27.0,.200,135.9
1,MIL,97.1,.537,8.1,22.9,.160,119.5
