,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Isaac Okoro,33:27,4,12,.333,2,7,.286,0,0,,0,2,2,1,0,1,1,3,10,3.0,-13
1,Darius Garland,33:12,5,13,.385,1,6,.167,1,2,.500,0,5,5,4,1,0,0,0,12,9.8,-16
2,Georges Niang,28:46,4,8,.500,2,5,.400,4,4,1.000,0,5,5,2,0,0,2,1,14,10.5,-17
3,Jarrett Allen,26:24,4,7,.571,0,0,,2,2,1.000,0,7,7,0,0,3,3,2,10,7.1,-14
4,Donovan Mitchell,25:44,4,13,.308,3,8,.375,2,2,1.000,0,3,3,2,1,0,2,0,13,6.8,-15
5,Caris LeVert,31:58,8,14,.571,1,4,.250,4,5,.800,1,2,3,7,3,1,1,3,21,21.7,-3
6,Sam Merrill,28:05,3,5,.600,3,5,.600,2,2,1.000,0,8,8,2,0,1,1,0,11,12.2,+2
7,Tristan Thompson,15:29,2,3,.667,0,0,,1,2,.500,3,2,5,1,1,0,2,2,5,4.9,-6
8,Damian Jones,11:05,1,4,.250,0,2,.000,1,1,1.000,3,3,6,1,0,1,1,1,3,3.6,+5
9,Craig Porter Jr.,5:50,2,3,.667,0,1,.000,0,0,,0,1,1,2,0,0,2,0,4,2.4,+7
10,Ty Jerome,Not With Team,,,,,,,,,,,,,,,,,,,,
11,Dean Wade,Did Not Dress,,,,,,,,,,,,,,,,,,,,
