,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Isaac Okoro,33:27,.417,.417,.583,.000,0.0,5.9,3.1,4.6,0.0,2.6,7.7,17.6,79,124,-9.5
1,Darius Garland,33:12,.432,.423,.462,.154,0.0,14.8,7.8,19.4,1.5,0.0,0.0,19.0,100,120,-4.7
2,Georges Niang,28:46,.717,.625,.625,.500,0.0,17.0,9.0,11.0,0.0,0.0,17.0,18.5,121,123,-0.3
3,Jarrett Allen,26:24,.635,.571,.000,.286,0.0,26.0,13.7,0.0,0.0,9.7,27.6,18.7,86,113,-6.0
4,Donovan Mitchell,25:44,.468,.423,.615,.154,0.0,11.4,6.0,12.6,1.9,0.0,12.6,28.0,86,120,-5.2
5,Caris LeVert,31:58,.648,.607,.286,.357,3.4,6.1,4.8,42.1,4.6,2.7,5.8,24.4,137,113,11.7
6,Sam Merrill,28:05,.935,.900,1.000,.400,0.0,27.9,14.7,10.7,0.0,3.1,14.5,11.1,154,118,5.3
7,Tristan Thompson,15:29,.644,.667,.000,.667,21.1,12.7,16.7,10.1,3.1,0.0,34.0,17.2,108,117,-4.0
8,Damian Jones,11:05,.338,.250,.500,.250,29.5,26.5,27.9,13.3,0.0,7.7,18.4,22.3,94,114,-6.4
9,Craig Porter Jr.,5:50,.667,.667,.333,.000,0.0,16.8,8.8,80.1,0.0,0.0,40.0,38.9,91,123,-3.5
10,Ty Jerome,Not With Team,,,,,,,,,,,,,,,
11,Dean Wade,Did Not Dress,,,,,,,,,,,,,,,
