,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,98.4,.524,14.2,15.9,.207,104.6
1,HOU,98.4,.556,8.0,22.4,.082,118.8
