,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,99.4,.481,17.5,13.6,.200,93.5
1,TOR,99.4,.571,9.3,17.5,.298,121.7
