,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,93.4,.563,9.2,31.6,.253,128.5
1,MIA,93.4,.597,5.7,21.1,.239,135.0
