,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,91.7,.545,14.8,21.4,.247,112.3
1,MIA,91.7,.462,9.4,23.5,.121,103.6
