,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyler Herro,39:39,8,23,.348,4,10,.400,2,2,1.000,0,5,5,4,0,0,0,1,22,13.0,-16
1,Bam Adebayo,32:54,7,14,.500,0,1,.000,5,10,.500,1,2,3,2,0,0,4,4,19,7.1,-10
2,Kyle Lowry,32:22,1,6,.167,1,5,.200,0,0,,1,3,4,7,1,0,4,1,3,2.3,-20
3,Nikola Jović,21:06,3,6,.500,2,4,.500,0,0,,0,11,11,4,1,0,0,2,8,11.3,+6
4,Jaime Jaquez Jr.,18:14,3,4,.750,1,2,.500,0,0,,0,3,3,1,0,0,3,0,7,4.0,+5
5,Duncan Robinson,28:50,3,12,.250,2,10,.200,0,0,,1,2,3,1,1,0,1,1,8,2.4,-18
6,Jamal Cain,25:22,4,8,.500,0,3,.000,0,0,,3,2,5,0,2,0,0,1,8,8.3,-23
7,Dru Smith,22:23,2,4,.500,1,1,1.000,0,0,,0,1,1,4,1,0,1,1,5,5.7,-12
8,Thomas Bryant,11:33,2,4,.500,0,0,,1,2,.500,3,2,5,1,0,0,1,1,5,4.6,-8
9,Orlando Robinson,3:33,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,0,0,-0.4,+2
10,Cole Swider,2:02,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,4.0,+7
11,R.J. Hampton,2:02,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+7
