,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,102.8,.456,8.0,33.8,.167,107.1
1,OKC,102.8,.472,12.4,14.3,.261,103.2
