,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Mikal Bridges,36:38,7,14,.500,4,9,.444,0,0,,0,4,4,5,1,0,3,1,18,13.3,-12
1,Cam Thomas,36:01,6,14,.429,1,5,.200,6,6,1.000,0,5,5,6,0,0,5,0,19,12.3,-29
2,Dennis Schröder,33:47,4,14,.286,1,4,.250,0,0,,2,5,7,3,0,3,2,1,9,5.5,-13
3,Cameron Johnson,31:33,3,7,.429,3,6,.500,4,4,1.000,0,2,2,2,1,0,0,3,13,11.1,-13
4,Nic Claxton,30:56,2,5,.400,0,0,,1,2,.500,3,6,9,2,1,2,1,0,5,8.6,-8
5,Dorian Finney-Smith,21:15,1,5,.200,0,4,.000,0,0,,0,4,4,2,0,0,0,4,2,-0.1,-7
6,Dennis Smith Jr.,14:08,3,4,.750,1,2,.500,1,2,.500,0,0,0,1,2,0,2,1,8,6.3,-2
7,Lonnie Walker IV,12:02,4,6,.667,1,3,.333,0,0,,0,2,2,1,0,0,1,0,9,6.7,-1
8,Day'Ron Sharpe,10:24,2,4,.500,0,0,,1,1,1.000,3,1,4,2,0,1,0,3,5,6.3,-2
9,Jalen Wilson,6:46,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,1,1,2,0.9,+9
10,Trendon Watford,2:10,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,3,3.6,+6
11,Keita Bates-Diop,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6
12,Noah Clowney,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6
