,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,42:09,8,19,.421,0,3,.000,8,9,.889,1,7,8,10,0,0,2,2,24,20.5,-10
1,Coby White,41:07,7,16,.438,3,9,.333,2,2,1.000,1,4,5,4,0,0,5,4,19,8.7,-2
2,Alex Caruso,36:18,4,7,.571,1,3,.333,0,0,,0,1,1,6,4,2,0,3,9,14.4,-11
3,Ayo Dosunmu,36:15,5,11,.455,3,7,.429,0,0,,0,2,2,4,2,1,1,4,13,10.8,-7
4,Nikola Vučević,35:29,9,22,.409,2,4,.500,2,2,1.000,4,7,11,2,0,0,1,1,22,15.1,-11
5,Torrey Craig,13:13,2,6,.333,2,5,.400,0,0,,2,1,3,0,1,0,2,2,6,2.5,-6
6,Andre Drummond,11:55,0,1,.000,0,0,,3,4,.750,3,4,7,0,0,0,1,1,3,3.8,+1
7,Onuralp Bitim,10:21,2,3,.667,2,3,.667,0,0,,1,0,1,0,0,0,0,0,6,5.4,-5
8,Jevon Carter,6:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+3
9,Julian Phillips,5:27,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-2
10,Terry Taylor,0:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,Dalen Terry,0:36,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,0
