,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,90.3,.529,15.1,32.4,.118,110.7
1,ORL,90.3,.500,13.1,31.0,.128,107.4
