,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,94.6,.568,16.6,27.5,.185,113.1
1,POR,94.6,.461,15.7,36.5,.146,100.4
