,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,103.0,.636,10.0,12.8,.193,125.2
1,DAL,103.0,.593,18.7,20.5,.259,113.6
