,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,102.5,.648,8.1,14.7,.220,134.7
1,UTA,102.5,.554,10.9,31.9,.099,119.1
