,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,99.2,.612,7.2,23.7,.122,133.1
1,PHO,99.2,.638,13.3,13.5,.238,122.0
