,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,95.3,.533,9.5,35.3,.163,118.6
1,LAC,95.3,.447,11.5,32.0,.329,109.2
