,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,109.9,.636,8.8,23.3,.084,131.9
1,LAL,109.9,.629,8.5,21.1,.427,136.4
