,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,102.9,.541,11.7,29.4,.143,116.6
1,TOR,102.9,.495,12.0,21.2,.116,102.0
