,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Moses Moody,31:34,7,13,.538,3,5,.600,0,0,,1,4,5,1,2,2,1,1,17,15.3,+17
1,Stephen Curry,30:06,9,22,.409,7,15,.467,0,0,,2,4,6,6,0,0,4,2,25,15.2,+12
2,Klay Thompson,29:42,5,13,.385,4,9,.444,0,0,,1,5,6,1,3,0,2,2,14,10.0,0
3,Draymond Green,27:48,1,4,.250,0,0,,4,4,1.000,2,11,13,5,1,2,3,2,6,10.4,+10
4,Jonathan Kuminga,27:16,9,19,.474,0,2,.000,6,6,1.000,2,4,6,2,0,0,2,1,24,15.9,+5
5,Chris Paul,24:18,5,10,.500,3,6,.500,0,0,,0,4,4,5,2,0,0,2,13,13.9,+5
6,Lester Quinones,22:35,2,6,.333,1,5,.200,1,2,.500,1,3,4,1,0,0,0,0,6,4.5,+13
7,Trayce Jackson-Davis,16:04,3,4,.750,0,0,,3,4,.750,2,2,4,0,0,0,0,3,9,7.8,+8
8,Gary Payton II,14:04,2,4,.500,0,1,.000,0,0,,3,1,4,1,1,0,0,0,4,6.1,0
9,Kevon Looney,9:49,0,1,.000,0,0,,0,2,.000,1,3,4,2,1,1,1,1,0,1.8,+2
10,Dario Šarić,5:43,1,2,.500,0,1,.000,0,0,,0,0,0,2,0,0,1,0,2,1.4,-2
11,Jerome Robinson,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+5
