,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Brandon Ingram,30:28,.681,.643,.095,.429,4.1,20.8,13.9,34.4,1.6,0.0,7.4,37.1,141,100,11.3
1,Herbert Jones,26:24,.750,.750,.000,.000,0.0,3.4,2.0,4.3,3.6,0.0,0.0,6.4,160,103,2.3
2,Jonas Valančiūnas,25:34,.682,.682,.091,.000,14.8,21.3,18.6,16.2,0.0,6.0,26.7,24.6,113,100,2.9
3,CJ McCollum,25:20,.636,.636,.636,.000,0.0,14.3,8.3,4.9,3.8,6.0,0.0,18.2,137,94,10.2
4,Zion Williamson,21:27,.515,.500,.000,.667,5.9,8.4,7.4,37.9,0.0,0.0,39.2,25.0,94,109,-4.0
5,Trey Murphy III,27:42,.780,.786,.857,.643,4.6,19.6,13.3,5.1,3.4,0.0,0.0,27.2,163,96,17.3
6,Jose Alvarado,24:35,.643,.643,.571,.000,0.0,11.1,6.4,9.7,1.9,0.0,22.2,15.4,107,103,-1.5
7,Naji Marshall,21:37,.266,.000,.000,2.000,0.0,12.6,7.3,4.6,2.2,0.0,0.0,3.6,93,102,-1.2
8,Larry Nance Jr.,15:16,1.000,1.000,.000,.000,8.3,11.9,10.4,22.6,0.0,0.0,0.0,5.5,214,107,9.4
9,Jordan Hawkins,6:37,1.000,1.000,1.000,.000,19.1,0.0,8.0,0.0,0.0,0.0,0.0,19.0,195,113,20.2
10,Matt Ryan,5:35,.000,.000,.667,.000,22.6,0.0,9.4,0.0,0.0,0.0,25.0,30.0,24,112,-37.5
11,Cody Zeller,5:35,.500,.500,.000,.000,45.2,32.4,37.8,0.0,0.0,0.0,50.0,30.0,76,96,-22.5
12,Jeremiah Robinson-Earl,3:50,.532,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,31.5,76,113,-17.9
