,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Andrew Nembhard,30:09,4,12,.333,2,8,.250,0,0,,0,0,0,4,2,0,1,3,10,5.8,-28
1,Tyrese Haliburton,22:41,0,7,.000,0,6,.000,0,0,,0,3,3,3,0,0,1,0,0,-2.9,-40
2,Aaron Nesmith,20:35,3,5,.600,2,3,.667,1,2,.500,0,3,3,3,0,0,0,2,9,8.5,-13
3,Pascal Siakam,20:22,5,10,.500,1,2,.500,1,2,.500,0,2,2,3,0,0,2,1,12,6.9,-43
4,Myles Turner,18:41,5,10,.500,0,1,.000,2,4,.500,2,3,5,0,0,3,2,3,12,7.4,-14
5,Jarace Walker,26:41,2,9,.222,2,4,.500,0,0,,0,7,7,6,3,3,2,1,6,9.5,+15
6,Bennedict Mathurin,20:17,4,10,.400,1,3,.333,4,4,1.000,1,1,2,1,0,0,2,1,13,6.9,-20
7,Isaiah Jackson,17:57,6,9,.667,0,0,,1,2,.500,7,4,11,1,2,0,2,1,13,15.1,+5
8,T.J. McConnell,17:00,4,8,.500,0,0,,0,0,,2,2,4,3,1,0,2,1,8,6.7,+1
9,Obi Toppin,15:38,2,5,.400,1,3,.333,0,0,,1,1,2,0,1,0,1,3,5,2.1,+7
10,Jalen Smith,11:22,4,6,.667,1,2,.500,0,0,,2,1,3,0,0,0,1,1,9,6.7,-18
11,James Johnson,7:18,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,1,0,3,2,1.5,+1
12,Kendall Brown,6:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4
13,Oscar Tshiebwe,4:42,1,3,.333,0,0,,1,2,.500,2,0,2,0,0,1,0,1,3,2.6,+8
