,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,96.3,.628,2.7,30.2,.234,145.4
1,CHI,96.3,.686,11.4,16.2,.151,136.0
