,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bones Hyland,43:03,15,29,.517,6,12,.500,1,1,1.000,0,4,4,9,3,0,4,4,37,27.6,-7
1,Amir Coffey,37:05,4,13,.308,2,6,.333,1,2,.500,1,4,5,1,1,1,0,2,11,6.6,-18
2,Mason Plumlee,35:15,4,9,.444,0,1,.000,4,4,1.000,1,11,12,4,1,0,2,2,12,12.3,-6
3,P.J. Tucker,23:19,4,5,.800,2,2,1.000,0,0,,1,4,5,1,1,0,0,0,10,11.7,+13
4,Terance Mann,8:26,1,3,.333,0,1,.000,1,1,1.000,0,3,3,0,0,0,0,0,3,2.2,-3
5,Brandon Boston Jr.,39:55,10,24,.417,2,9,.222,1,2,.500,4,3,7,2,2,1,3,1,23,14.2,-15
6,Kobe Brown,27:56,2,5,.400,0,3,.000,0,0,,1,1,2,2,1,1,0,3,4,4.2,-30
7,Xavier Moon,15:31,3,5,.600,0,1,.000,0,0,,1,2,3,4,0,0,0,0,6,7.8,-5
8,Daniel Theis,9:30,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,3,1,2,-1.5,-9
9,Norman Powell,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Ivica Zubac,Did Not Play,,,,,,,,,,,,,,,,,,,,
