,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Devin Booker,39:09,.694,.646,.500,.250,2.8,0.0,1.3,16.3,1.2,2.1,3.6,29.6,140,111,7.8
1,Kevin Durant,36:58,.548,.524,.429,.095,0.0,24.3,12.7,11.8,1.3,4.4,15.5,29.3,96,103,-3.4
2,Bradley Beal,33:50,.693,.647,.412,.235,0.0,14.8,7.7,17.1,0.0,0.0,13.8,26.9,122,112,-0.5
3,Royce O'Neale,33:16,.625,.625,.750,.000,6.6,15.0,11.0,19.3,4.2,2.4,7.7,16.4,133,100,6.8
4,Jusuf Nurkić,30:14,.798,1.000,.000,2.000,10.8,52.9,32.8,35.7,0.0,2.7,68.0,8.1,123,101,6.3
5,Eric Gordon,23:42,.527,.500,.600,.100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.5,106,111,-6.0
6,Grayson Allen,23:29,.600,.600,1.000,.000,4.6,12.8,8.9,4.9,0.0,0.0,0.0,8.9,134,112,-7.4
7,Thaddeus Young,13:16,.000,.000,.500,.000,16.4,0.0,7.9,15.7,7.1,0.0,0.0,6.3,106,99,-1.9
8,Bol Bol,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-10.4
9,Saben Lee,1:13,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,200,115,21.5
10,Nassir Little,1:13,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0,115,-45.2
11,Josh Okogie,1:13,,,,,0.0,82.2,42.9,0.0,0.0,66.9,,0.0,0,41,37.4
12,David Roddy,1:13,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0,115,-45.2
13,Drew Eubanks,Did Not Play,,,,,,,,,,,,,,,
14,Isaiah Thomas,Did Not Play,,,,,,,,,,,,,,,
