,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,102.0,.579,11.3,20.5,.147,121.5
1,LAC,102.0,.526,10.8,18.8,.084,105.9
