,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,104.8,.466,18.5,21.7,.184,92.6
1,DAL,104.8,.577,9.7,16.3,.345,120.3
