,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Josh Hart,42:15,.792,.792,.417,.000,6.3,12.9,9.9,15.7,0.0,0.0,14.3,16.3,147,95,6.7
1,Donte DiVincenzo,41:47,.396,.346,.769,.154,0.0,10.4,5.7,19.9,2.7,2.2,26.5,22.2,82,89,-3.8
2,Precious Achiuwa,39:25,.444,.438,.250,.125,10.1,30.4,21.3,15.9,2.9,11.5,15.1,24.8,99,74,5.3
3,Jalen Brunson,28:42,.684,.684,.368,.000,0.0,11.4,6.3,17.1,0.0,0.0,5.0,34.3,135,96,10.0
4,Isaiah Hartenstein,20:14,.727,.667,.000,.333,13.2,21.6,17.8,14.3,2.8,13.4,36.8,13.2,117,77,6.9
5,Jericho Sims,27:46,1.000,1.000,.000,.000,14.4,11.8,13.0,4.8,0.0,3.3,0.0,1.8,224,94,1.5
6,Miles McBride,19:18,.941,.929,.429,.143,6.9,11.3,9.3,9.7,5.9,0.0,11.8,21.5,164,83,20.5
7,Bojan Bogdanović,11:54,.436,.417,.500,.333,0.0,0.0,0.0,0.0,0.0,0.0,12.7,32.6,82,102,-12.5
8,Alec Burks,5:00,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0,102,-25.6
9,Charlie Brown Jr.,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,102,-4.0
10,Shake Milton,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,102,-6.3
11,Jacob Toppin,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,102,-5.8
12,Duane Washington Jr.,Did Not Play,,,,,,,,,,,,,,,
