,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Josh Hart,42:15,8,12,.667,3,5,.600,0,0,,2,5,7,4,0,0,2,2,19,16.7,+23
1,Donte DiVincenzo,41:47,3,13,.231,3,10,.300,2,2,1.000,0,4,4,6,2,1,5,1,11,5.8,+24
2,Precious Achiuwa,39:25,6,16,.375,2,4,.500,1,2,.500,3,11,14,4,2,5,3,2,15,15.7,+25
3,Jalen Brunson,28:42,11,19,.579,4,7,.571,0,0,,0,3,3,2,0,0,1,2,26,17.6,+23
4,Isaiah Hartenstein,20:14,2,3,.667,0,0,,1,1,1.000,2,4,6,2,1,3,2,3,5,7.6,+14
5,Jericho Sims,27:46,1,1,1.000,0,0,,0,0,,3,3,6,1,0,1,0,2,2,5.3,+10
6,Miles McBride,19:18,5,7,.714,3,3,1.000,1,1,1.000,1,2,3,1,2,0,1,2,14,13.3,+1
7,Bojan Bogdanović,11:54,2,6,.333,1,3,.333,1,2,.500,0,0,0,0,0,0,1,0,6,1.2,-4
8,Alec Burks,5:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2
9,Charlie Brown Jr.,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
10,Shake Milton,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
11,Jacob Toppin,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
12,Duane Washington Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
