,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,95.6,.477,11.4,16.7,.128,97.2
1,DEN,95.6,.584,9.9,9.8,.169,116.0
