,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,44:10,16,24,.667,3,5,.600,8,9,.889,1,4,5,7,3,1,3,1,43,39.3,-2
1,Bojan Bogdanović,38:59,9,17,.529,5,9,.556,2,3,.667,1,1,2,2,0,0,2,3,25,15.5,+4
2,Jaden Ivey,29:02,6,13,.462,0,2,.000,3,5,.600,2,6,8,4,0,0,2,6,15,9.1,-12
3,Marvin Bagley III,22:44,7,12,.583,0,0,,3,4,.750,1,0,1,0,0,0,2,2,17,8.9,-9
4,Ausar Thompson,18:56,1,5,.200,0,1,.000,0,0,,3,5,8,3,1,0,2,2,2,2.8,-15
5,James Wiseman,24:59,5,5,1.000,0,0,,0,2,.000,2,5,7,2,0,0,2,2,10,9.2,+3
6,Alec Burks,23:15,2,11,.182,0,2,.000,2,2,1.000,1,1,2,2,1,0,0,3,6,1.3,-6
7,Marcus Sasser,21:19,2,3,.667,1,1,1.000,0,0,,0,1,1,1,1,1,0,6,5,4.0,+10
8,Joe Harris,12:11,0,1,.000,0,1,.000,1,2,.500,1,1,2,2,1,1,0,1,1,3.6,+1
9,Isaiah Livers,4:25,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-4
10,Killian Hayes,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kevin Knox,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Isaiah Stewart,Did Not Dress,,,,,,,,,,,,,,,,,,,,
