,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,100.0,.494,12.2,19.6,.189,106.0
1,MIN,100.0,.544,13.2,18.4,.291,109.0
