,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,91.8,.532,16.2,24.3,.260,111.1
1,MEM,91.8,.479,8.3,28.0,.095,108.9
