,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Anthony Davis,35:14,9,13,.692,0,1,.000,8,11,.727,4,8,12,6,3,2,1,1,26,31.7,-12
1,D'Angelo Russell,34:53,7,14,.500,3,5,.600,3,3,1.000,0,1,1,7,1,0,2,4,20,15.6,-16
2,LeBron James,33:44,9,22,.409,2,5,.400,4,5,.800,5,6,11,5,0,0,4,1,24,16.2,-13
3,Austin Reaves,33:25,4,12,.333,0,6,.000,1,1,1.000,0,3,3,5,1,0,0,2,9,6.8,-13
4,Taurean Prince,28:59,3,7,.429,2,4,.500,2,2,1.000,0,3,3,2,1,0,3,1,10,6.2,-12
5,Jarred Vanderbilt,19:23,5,5,1.000,2,2,1.000,0,0,,0,5,5,0,0,0,0,0,12,12.0,-10
6,Max Christie,19:01,2,3,.667,2,3,.667,0,0,,0,2,2,1,0,0,1,1,6,4.6,-6
7,Rui Hachimura,15:28,0,6,.000,0,3,.000,0,0,,1,1,2,1,0,0,1,0,0,-3.5,-1
8,Christian Wood,11:05,1,6,.167,1,3,.333,2,2,1.000,0,4,4,3,1,1,1,0,5,5.2,-7
9,Jaxson Hayes,2:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
10,Jalen Hood-Schifino,2:56,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1,0
11,Maxwell Lewis,2:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
