,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,D'Angelo Russell,38:51,5,19,.263,1,7,.143,4,4,1.000,0,7,7,11,1,0,1,0,15,13.5,-3
1,Rui Hachimura,36:00,11,17,.647,4,5,.800,4,4,1.000,2,4,6,1,0,0,0,3,30,24.6,+1
2,Spencer Dinwiddie,35:35,4,7,.571,3,5,.600,7,7,1.000,1,4,5,7,0,0,2,2,18,18.7,-2
3,Austin Reaves,35:02,4,14,.286,2,8,.250,4,6,.667,0,3,3,2,1,0,4,3,14,3.1,-17
4,Anthony Davis,12:00,2,6,.333,0,0,,0,0,,3,1,4,3,2,0,1,2,4,5.3,+4
5,Jaxson Hayes,32:36,8,9,.889,0,0,,3,5,.600,2,8,10,0,5,1,3,3,19,20.4,-14
6,Taurean Prince,24:48,2,5,.400,0,2,.000,2,2,1.000,1,2,3,2,0,1,4,0,6,2.7,-22
7,Cam Reddish,13:49,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,0,0,1,5,3.6,-14
8,Max Christie,5:10,0,1,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,0,2,2.3,-1
9,Colin Castleton,2:03,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,3.7,+6
10,Maxwell Lewis,2:03,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+6
11,Skylar Mays,2:03,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,+6
