,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,95.5,.560,19.4,36.6,.157,111.0
1,MEM,95.5,.466,11.4,18.0,.149,98.5
