,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,96.5,.598,6.3,31.1,.124,132.6
1,LAL,96.5,.576,8.3,20.5,.163,125.4
