,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,93.3,.577,9.0,32.6,.198,131.8
1,LAC,93.3,.537,14.2,27.0,.232,114.7
