,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,31:16,.581,.625,.250,.333,0.0,21.9,11.6,24.1,3.2,0.0,6.8,21.2,126,114,1.5
1,Jalen Suggs,29:17,.666,.682,.545,.364,5.3,9.4,7.5,8.4,3.4,0.0,13.6,22.7,119,115,-2.9
2,Franz Wagner,28:25,.885,.853,.235,.294,5.4,29.0,17.9,43.7,0.0,7.3,5.0,31.9,176,114,23.4
3,Wendell Carter Jr.,25:32,.635,.643,.571,.286,6.1,26.9,17.1,4.3,1.9,0.0,27.6,19.2,95,116,-5.5
4,Markelle Fultz,24:38,.250,.250,.000,.000,18.9,11.1,14.8,16.6,4.0,0.0,20.0,9.1,116,113,-3.2
5,Gary Harris,19:22,.500,.500,.600,.000,0.0,0.0,0.0,22.5,5.1,10.8,0.0,11.6,139,102,7.5
6,Jonathan Isaac,19:15,.922,1.000,.000,.500,0.0,42.7,22.7,6.4,0.0,5.4,17.0,13.7,143,115,2.0
7,Cole Anthony,18:43,.857,.857,.286,.000,8.3,7.3,7.8,14.2,2.6,0.0,30.0,24.0,115,116,-2.9
8,Moritz Wagner,16:13,.533,.444,.111,.333,9.5,8.5,9.0,8.0,0.0,0.0,22.5,36.9,93,122,-20.3
9,Joe Ingles,15:47,1.000,1.000,.750,.000,0.0,26.1,13.8,30.5,3.1,0.0,0.0,11.4,207,114,13.5
10,Goga Bitadze,2:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.9
11,Anthony Black,2:53,,,,,0.0,0.0,0.0,67.9,0.0,0.0,,0.0,233,123,11.6
12,Caleb Houstan,2:53,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,300,123,24.5
13,Chuma Okeke,2:53,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,31.2,0,123,-49.0
