,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Keyonte George,27:02,.493,.462,.692,.385,0.0,20.9,11.3,28.7,0.0,0.0,24.8,30.5,90,104,-4.6
1,Omer Yurtseven,26:48,.500,.500,.500,.000,8.3,17.6,13.3,0.0,1.8,6.3,0.0,9.1,120,98,1.1
2,Simone Fontecchio,25:38,.563,.500,.875,.250,0.0,11.0,6.0,0.0,0.0,3.3,18.4,17.3,97,106,-3.7
3,John Collins,23:29,.505,.455,.182,.182,9.5,28.1,19.6,0.0,0.0,0.0,20.2,25.9,89,101,-8.1
4,Kris Dunn,19:21,.571,.571,.000,.000,5.8,9.7,7.9,17.7,5.0,0.0,22.2,19.0,101,96,0.1
5,Collin Sexton,28:14,.542,.500,.615,.308,7.9,3.3,5.4,34.6,0.0,0.0,11.9,24.3,122,111,3.8
6,Kelly Olynyk,24:25,.945,.917,.500,.333,4.6,19.3,12.5,19.6,2.0,3.4,30.4,16.5,132,98,11.5
7,Ochai Agbaji,22:22,.533,.500,.875,.125,0.0,4.2,2.3,20.4,6.5,0.0,10.6,17.2,117,96,8.1
8,Talen Horton-Tucker,21:37,.500,.500,.600,.000,0.0,13.1,7.1,26.5,0.0,0.0,28.6,13.2,98,107,-4.4
9,Walker Kessler,21:02,.527,.500,.100,.100,31.8,22.4,26.7,0.0,2.3,8.0,22.3,26.1,98,92,-4.6
10,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
