,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,99.1,.478,11.4,25.5,.118,100.9
1,UTA,99.1,.523,19.6,32.6,.161,106.0
