,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,103.4,.416,15.8,29.6,.281,95.8
1,SAS,103.4,.621,12.1,20.0,.310,130.6
